"","user_id","learner_id","native_pl","assessment","assess_score_first_perc","assess_score_final_perc","feedback","state","start","end","dur"
"247",123,NA,0,"Quiz: Topic 14 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"248",56,NA,1,"Quiz: Topic 14 - Post-class quiz",100,100,NA,"Finished",2016-04-17 02:09:00,2016-04-17 02:15:00,"5 mins 41 secs"
"249",25,NA,1,"Quiz: Topic 14 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"250",59,"P012",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-12 03:00:00,2016-03-12 03:04:00,"3 mins 59 secs"
"251",129,"P020",1,"Quiz: Topic 14 - Post-class quiz",NA,60,"retake",NA,NA,NA,NA
"252",41,"P050",1,"Quiz: Topic 14 - Post-class quiz",33,33.33,NA,"Finished",2016-03-13 15:27:00,2016-03-13 15:33:00,"6 mins 20 secs"
"253",71,"P063",1,"Quiz: Topic 14 - Post-class quiz",NA,83,NA,"Never submitted",2016-03-13 11:44:00,NA,"-"
"254",121,"P040",1,"Quiz: Topic 14 - Post-class quiz",100,100,NA,"Finished",2016-03-13 10:12:00,2016-03-13 10:17:00,"5 mins 5 secs"
"255",74,"P024",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-13 15:20:00,2016-03-13 15:26:00,"6 mins 10 secs"
"256",143,"P021",1,"Quiz: Topic 14 - Post-class quiz",100,100,NA,"Finished",2016-03-13 12:20:00,2016-03-13 12:26:00,"5 mins 54 secs"
"257",55,"P002",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-12 01:07:00,2016-03-12 01:13:00,"6 mins 11 secs"
"258",109,NA,1,"Quiz: Topic 14 - Post-class quiz",33,66.67,NA,"Finished",2016-04-14 12:34:00,2016-04-14 12:41:00,"7 mins"
"259",109,NA,1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-06-04 10:02:00,2016-06-04 10:07:00,"5 mins 23 secs"
"260",78,"P014",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-12 15:27:00,2016-03-12 15:34:00,"6 mins 38 secs"
"261",47,"P017",1,"Quiz: Topic 14 - Post-class quiz",33,33.33,NA,"Finished",2016-03-13 13:51:00,2016-03-13 13:56:00,"5 mins 27 secs"
"262",42,"P015",1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-03-12 12:08:00,2016-03-12 12:14:00,"6 mins 22 secs"
"263",117,"P043",1,"Quiz: Topic 14 - Post-class quiz",NA,50,"office hour",NA,NA,NA,NA
"264",101,NA,1,"Quiz: Topic 14 - Post-class quiz",17,83.33,NA,"Finished",2016-04-16 08:22:00,2016-04-16 08:24:00,"2 mins 13 secs"
"265",101,NA,1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-06-01 12:01:00,2016-06-01 12:05:00,"3 mins 42 secs"
"266",80,"P023",1,"Quiz: Topic 14 - Post-class quiz",17,16.67,NA,"Finished",2016-03-12 09:28:00,2016-03-12 09:35:00,"7 mins"
"267",33,NA,1,"Quiz: Topic 14 - Post-class quiz",50,83.33,NA,"Finished",2016-04-17 12:18:00,2016-04-17 12:21:00,"3 mins 12 secs"
"268",33,NA,1,"Quiz: Topic 14 - Post-class quiz",33,83.33,NA,"Finished",2016-06-05 04:10:00,2016-06-05 04:16:00,"6 mins 42 secs"
"269",33,NA,1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-06-05 04:32:00,2016-06-05 04:36:00,"4 mins 54 secs"
"270",139,NA,0,"Quiz: Topic 14 - Post-class quiz",50,50,NA,"Finished",2016-04-17 10:31:00,2016-04-17 10:35:00,"4 mins 34 secs"
"271",54,NA,1,"Quiz: Topic 14 - Post-class quiz",50,66.67,NA,"Finished",2016-06-03 10:54:00,2016-06-03 11:01:00,"7 mins 1 sec"
"272",54,NA,1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-06-04 11:10:00,2016-06-04 11:16:00,"5 mins 52 secs"
"273",77,NA,1,"Quiz: Topic 14 - Post-class quiz",0,0,NA,"Finished",2016-03-13 14:07:00,2016-03-13 14:13:00,"5 mins 56 secs"
"274",87,NA,1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-04-16 04:17:00,2016-04-16 04:21:00,"4 mins 18 secs"
"275",75,"P007",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-13 09:35:00,2016-03-13 09:40:00,"5 mins 34 secs"
"276",104,"P062",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-13 08:41:00,2016-03-13 08:48:00,"7 mins"
"277",22,"P080",1,"Quiz: Topic 14 - Post-class quiz",100,100,NA,"Finished",2016-03-13 06:21:00,2016-03-13 06:26:00,"5 mins 25 secs"
"278",105,"P056",1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-03-13 11:51:00,2016-03-13 11:57:00,"6 mins 26 secs"
"279",19,NA,1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-13 09:17:00,2016-03-13 09:24:00,"7 mins 1 sec"
"280",84,"P052",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-13 13:12:00,2016-03-13 13:17:00,"4 mins 48 secs"
"281",132,"P044",1,"Quiz: Topic 14 - Post-class quiz",33,60,"oral retake","Finished",2016-03-13 01:00:00,2016-03-13 01:03:00,"2 mins 13 secs"
"282",21,NA,1,"Quiz: Topic 14 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"283",31,"P047",1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-03-13 14:50:00,2016-03-13 14:57:00,"6 mins 54 secs"
"284",98,"P067",1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-03-13 14:28:00,2016-03-13 14:33:00,"5 mins 48 secs"
"285",57,"P028",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-13 15:00:00,2016-03-13 15:07:00,"7 mins"
"286",110,NA,1,"Quiz: Topic 14 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"287",88,"P022",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-12 08:15:00,2016-03-12 08:22:00,"7 mins 13 secs"
"288",114,"P027",1,"Quiz: Topic 14 - Post-class quiz",17,16.67,NA,"Finished",2016-03-13 15:23:00,2016-03-13 15:30:00,"6 mins 34 secs"
"289",35,"P013",1,"Quiz: Topic 14 - Post-class quiz",33,33.33,NA,"Finished",2016-03-12 04:12:00,2016-03-12 04:19:00,"6 mins 32 secs"
"290",58,"P004",1,"Quiz: Topic 14 - Post-class quiz",33,33.33,NA,"Finished",2016-03-13 15:19:00,2016-03-13 15:22:00,"2 mins 55 secs"
"291",15,"P035",1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-03-13 14:28:00,2016-03-13 14:35:00,"6 mins 59 secs"
"292",82,NA,1,"Quiz: Topic 14 - Post-class quiz",50,66.67,NA,"Finished",2016-04-17 10:46:00,2016-04-17 10:49:00,"3 mins 45 secs"
"293",82,NA,1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-06-04 12:35:00,2016-06-04 12:40:00,"4 mins 41 secs"
"294",73,"P039",1,"Quiz: Topic 14 - Post-class quiz",50,50,NA,"Finished",2016-03-13 15:52:00,2016-03-13 15:57:00,"4 mins 45 secs"
"295",137,"P051",1,"Quiz: Topic 14 - Post-class quiz",100,100,NA,"Finished",2016-03-13 12:54:00,2016-03-13 13:01:00,"6 mins 57 secs"
"296",72,"P010",1,"Quiz: Topic 14 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"297",23,NA,1,"Quiz: Topic 14 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"298",108,"P032",1,"Quiz: Topic 14 - Post-class quiz",0,60,"oral retake","Finished",2016-03-13 15:53:00,2016-03-13 15:59:00,"5 mins 16 secs"
"299",18,NA,0,"Quiz: Topic 14 - Post-class quiz",50,50,NA,"Finished",2016-03-13 13:29:00,2016-03-13 13:36:00,"7 mins"
"300",147,NA,0,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-04-17 01:53:00,2016-04-17 02:00:00,"7 mins 1 sec"
"301",86,"P029",1,"Quiz: Topic 14 - Post-class quiz",17,16.67,NA,"Finished",2016-03-13 11:05:00,2016-03-13 11:12:00,"6 mins 53 secs"
"302",30,NA,1,"Quiz: Topic 14 - Post-class quiz",50,83.33,NA,"Finished",2016-06-02 07:06:00,2016-06-02 07:12:00,"5 mins 44 secs"
"303",30,NA,1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-06-05 08:54:00,2016-06-05 08:58:00,"3 mins 25 secs"
"304",61,NA,1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-04-16 10:47:00,2016-04-16 10:50:00,"2 mins 49 secs"
"305",135,"P036",1,"Quiz: Topic 14 - Post-class quiz",17,16.67,NA,"Finished",2016-03-13 14:50:00,2016-03-13 14:54:00,"4 mins 6 secs"
"306",89,"P058",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-13 13:52:00,2016-03-13 13:59:00,"7 mins"
"307",76,NA,1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-04-17 07:10:00,2016-04-17 07:16:00,"6 mins 27 secs"
"308",127,NA,1,"Quiz: Topic 14 - Post-class quiz",50,60,"office hour retake","Finished",2016-03-13 11:42:00,2016-03-13 11:49:00,"6 mins 30 secs"
"309",20,"P081",1,"Quiz: Topic 14 - Post-class quiz",17,16.67,NA,"Finished",2016-03-13 10:36:00,2016-03-13 10:39:00,"2 mins 9 secs"
"310",38,NA,0,"Quiz: Topic 14 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"311",70,"P045",1,"Quiz: Topic 14 - Post-class quiz",0,0,NA,"Finished",2016-03-12 23:58:00,2016-03-13 00:04:00,"6 mins"
"312",37,"P016",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-12 08:23:00,2016-03-12 08:29:00,"5 mins 52 secs"
"313",125,NA,0,"Quiz: Topic 14 - Post-class quiz",33,33.33,NA,"Finished",2016-03-13 12:57:00,2016-03-13 13:02:00,"5 mins 3 secs"
"314",103,"P011",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-13 11:33:00,2016-03-13 11:39:00,"6 mins 52 secs"
"315",95,"P019",1,"Quiz: Topic 14 - Post-class quiz",33,33.33,NA,"Finished",2016-03-13 13:41:00,2016-03-13 13:47:00,"6 mins 26 secs"
"316",69,"P057",1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-03-12 15:37:00,2016-03-12 15:44:00,"7 mins 1 sec"
"317",97,"P025",1,"Quiz: Topic 14 - Post-class quiz",50,50,NA,"Finished",2016-03-13 11:41:00,2016-03-13 11:48:00,"7 mins 3 secs"
"318",46,"P030",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-13 03:29:00,2016-03-13 03:36:00,"7 mins"
"319",133,"P048",1,"Quiz: Topic 14 - Post-class quiz",100,100,NA,"Finished",2016-04-10 14:33:00,2016-04-10 14:38:00,"4 mins 51 secs"
"320",67,"P018",1,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-03-12 10:40:00,2016-03-12 10:47:00,"6 mins 56 secs"
"321",83,"P003",1,"Quiz: Topic 14 - Post-class quiz",100,100,NA,"Finished",2016-03-11 23:51:00,2016-03-11 23:53:00,"2 mins 33 secs"
"322",36,"P006",1,"Quiz: Topic 14 - Post-class quiz",67,66.67,NA,"Finished",2016-03-12 06:54:00,2016-03-12 07:00:00,"6 mins 52 secs"
"323",32,NA,0,"Quiz: Topic 14 - Post-class quiz",83,83.33,NA,"Finished",2016-03-13 15:17:00,2016-03-13 15:22:00,"4 mins 13 secs"
"324",116,"P046",1,"Quiz: Topic 14 - Post-class quiz",100,100,NA,"Finished",2016-03-13 14:30:00,2016-03-13 14:37:00,"6 mins 57 secs"
"325",107,"P079",1,"Quiz: Topic 14 - Post-class quiz",17,16.67,NA,"Finished",2016-03-12 01:55:00,2016-03-12 01:55:00,"46 secs"
"326",81,NA,1,"Quiz: Topic 14 - Post-class quiz",50,50,NA,"Finished",2016-06-02 10:05:00,2016-06-02 10:11:00,"6 mins 32 secs"
"327",81,NA,1,"Quiz: Topic 14 - Post-class quiz",50,50,NA,"Finished",2016-06-02 11:44:00,2016-06-02 11:51:00,"6 mins 44 secs"
"328",144,NA,0,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"329",68,NA,1,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"330",145,NA,0,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"331",92,"P034",1,"Quiz: Topic 15 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"332",26,NA,1,"Quiz: Topic 15 - Post-class quiz",38,37.5,NA,"Finished",2016-06-05 09:25:00,2016-06-05 09:31:00,"6 mins 39 secs"
"333",123,NA,0,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"334",56,NA,1,"Quiz: Topic 15 - Post-class quiz",100,100,NA,"Finished",2016-04-24 00:37:00,2016-04-24 00:43:00,"5 mins 27 secs"
"335",25,NA,1,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"336",59,"P012",1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-19 07:32:00,2016-03-19 07:41:00,"8 mins 51 secs"
"337",129,"P020",1,"Quiz: Topic 15 - Post-class quiz",NA,60,"retake",NA,NA,NA,NA
"338",41,"P050",1,"Quiz: Topic 15 - Post-class quiz",50,50,NA,"Finished",2016-03-20 14:15:00,2016-03-20 14:20:00,"4 mins 51 secs"
"339",71,"P063",1,"Quiz: Topic 15 - Post-class quiz",88,87.5,NA,"Finished",2016-03-20 10:32:00,2016-03-20 10:41:00,"9 mins"
"340",121,"P040",1,"Quiz: Topic 15 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"341",74,"P024",1,"Quiz: Topic 15 - Post-class quiz",38,37.5,NA,"Finished",2016-03-20 14:38:00,2016-03-20 14:46:00,"8 mins 17 secs"
"342",143,"P021",1,"Quiz: Topic 15 - Post-class quiz",88,87.5,NA,"Finished",2016-03-20 13:04:00,2016-03-20 13:12:00,"8 mins 7 secs"
"343",55,"P002",1,"Quiz: Topic 15 - Post-class quiz",81,81.25,NA,"Finished",2016-03-19 09:08:00,2016-03-19 09:17:00,"9 mins 22 secs"
"344",109,NA,1,"Quiz: Topic 15 - Post-class quiz",81,81.25,NA,"Finished",2016-06-04 12:07:00,2016-06-04 12:16:00,"8 mins 26 secs"
"345",109,NA,1,"Quiz: Topic 15 - Post-class quiz",56,81.25,NA,"Finished",2016-06-04 12:16:00,2016-06-04 12:22:00,"6 mins 24 secs"
"346",78,"P014",1,"Quiz: Topic 15 - Post-class quiz",56,56.25,NA,"Finished",2016-03-19 16:18:00,2016-03-19 16:27:00,"8 mins 35 secs"
"347",47,"P017",1,"Quiz: Topic 15 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"348",42,"P015",1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-19 14:42:00,2016-03-19 14:50:00,"7 mins 56 secs"
"349",117,"P043",1,"Quiz: Topic 15 - Post-class quiz",50,50,NA,"Finished",2016-03-20 07:16:00,2016-03-20 07:25:00,"8 mins 59 secs"
"350",101,NA,1,"Quiz: Topic 15 - Post-class quiz",50,81.25,NA,"Finished",2016-04-24 10:20:00,2016-04-24 10:28:00,"7 mins 11 secs"
"351",101,NA,1,"Quiz: Topic 15 - Post-class quiz",63,81.25,NA,"Finished",2016-05-29 05:18:00,2016-05-29 05:27:00,"8 mins 18 secs"
"352",101,NA,1,"Quiz: Topic 15 - Post-class quiz",81,81.25,NA,"Finished",2016-05-30 10:14:00,2016-05-30 10:19:00,"5 mins 32 secs"
"353",80,"P023",1,"Quiz: Topic 15 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"354",33,NA,1,"Quiz: Topic 15 - Post-class quiz",44,56.25,NA,"Finished",2016-06-05 10:32:00,2016-06-05 10:38:00,"6 mins 33 secs"
"355",33,NA,1,"Quiz: Topic 15 - Post-class quiz",56,56.25,NA,"Finished",2016-06-05 13:23:00,2016-06-05 13:28:00,"5 mins 14 secs"
"356",139,NA,0,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"357",54,NA,1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-04-24 10:38:00,2016-04-24 10:47:00,"8 mins 17 secs"
"358",77,NA,1,"Quiz: Topic 15 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"359",87,NA,1,"Quiz: Topic 15 - Post-class quiz",75,75,NA,"Finished",2016-04-22 12:00:00,2016-04-22 12:09:00,"9 mins"
"360",75,"P007",1,"Quiz: Topic 15 - Post-class quiz",NA,0,NA,"Never submitted",2016-03-20 11:58:00,NA,"-"
"361",104,"P062",1,"Quiz: Topic 15 - Post-class quiz",38,37.5,NA,"Finished",2016-03-20 12:54:00,2016-03-20 13:03:00,"9 mins 1 sec"
"362",22,"P080",1,"Quiz: Topic 15 - Post-class quiz",100,100,NA,"Finished",2016-03-19 07:40:00,2016-03-19 07:48:00,"8 mins 26 secs"
"363",105,"P056",1,"Quiz: Topic 15 - Post-class quiz",69,68.75,NA,"Finished",2016-03-20 12:53:00,2016-03-20 13:01:00,"8 mins 45 secs"
"364",19,NA,1,"Quiz: Topic 15 - Post-class quiz",75,75,NA,"Finished",2016-03-20 09:15:00,2016-03-20 09:24:00,"9 mins"
"365",84,"P052",1,"Quiz: Topic 15 - Post-class quiz",50,50,NA,"Finished",2016-03-20 12:23:00,2016-03-20 12:31:00,"7 mins 22 secs"
"366",132,"P044",1,"Quiz: Topic 15 - Post-class quiz",NA,60,"oral retake",NA,NA,NA,NA
"367",21,NA,1,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"368",31,"P047",1,"Quiz: Topic 15 - Post-class quiz",NA,80,"oral retake",NA,NA,NA,NA
"369",98,"P067",1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-20 10:53:00,2016-03-20 10:58:00,"4 mins 35 secs"
"370",57,"P028",1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-20 11:20:00,2016-03-20 11:28:00,"8 mins 42 secs"
"371",110,NA,1,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"372",88,"P022",1,"Quiz: Topic 15 - Post-class quiz",94,93.75,NA,"Finished",2016-03-19 06:22:00,2016-03-19 06:31:00,"8 mins 58 secs"
"373",114,"P027",1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-20 14:06:00,2016-03-20 14:15:00,"8 mins 28 secs"
"374",35,"P013",1,"Quiz: Topic 15 - Post-class quiz",94,93.75,NA,"Finished",2016-03-20 13:54:00,2016-03-20 14:02:00,"8 mins 3 secs"
"375",58,"P004",1,"Quiz: Topic 15 - Post-class quiz",50,50,NA,"Finished",2016-03-20 14:38:00,2016-03-20 14:44:00,"6 mins 38 secs"
"376",15,"P035",1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-20 13:25:00,2016-03-20 13:34:00,"8 mins 51 secs"
"377",82,NA,1,"Quiz: Topic 15 - Post-class quiz",69,68.75,NA,"Finished",2016-04-24 02:35:00,2016-04-24 02:38:00,"3 mins 52 secs"
"378",73,"P039",1,"Quiz: Topic 15 - Post-class quiz",81,81.25,NA,"Finished",2016-03-20 12:50:00,2016-03-20 12:59:00,"8 mins 53 secs"
"379",137,"P051",1,"Quiz: Topic 15 - Post-class quiz",75,75,NA,"Finished",2016-03-20 12:21:00,2016-03-20 12:30:00,"9 mins 2 secs"
"380",72,"P010",1,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"381",23,NA,1,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"382",108,"P032",1,"Quiz: Topic 15 - Post-class quiz",56,56.25,NA,"Finished",2016-03-20 11:09:00,2016-03-20 11:15:00,"5 mins 52 secs"
"383",18,NA,0,"Quiz: Topic 15 - Post-class quiz",31,60,"oral retake","Finished",2016-03-20 11:33:00,2016-03-20 11:42:00,"9 mins"
"384",147,NA,0,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-04-24 03:38:00,2016-04-24 03:47:00,"9 mins 1 sec"
"385",86,"P029",1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-20 10:41:00,2016-03-20 10:50:00,"9 mins 1 sec"
"386",30,NA,1,"Quiz: Topic 15 - Post-class quiz",81,81.25,NA,"Finished",2016-06-02 12:52:00,2016-06-02 13:00:00,"7 mins 19 secs"
"387",61,NA,1,"Quiz: Topic 15 - Post-class quiz",50,68.75,NA,"Finished",2016-06-04 08:33:00,2016-06-04 08:38:00,"5 mins 12 secs"
"388",61,NA,1,"Quiz: Topic 15 - Post-class quiz",69,68.75,NA,"Finished",2016-06-05 06:45:00,2016-06-05 06:51:00,"6 mins 2 secs"
"389",135,"P036",1,"Quiz: Topic 15 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"390",89,"P058",1,"Quiz: Topic 15 - Post-class quiz",94,93.75,NA,"Finished",2016-03-20 11:23:00,2016-03-20 11:32:00,"9 mins 2 secs"
"391",76,NA,1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-06-05 12:43:00,2016-06-05 12:52:00,"9 mins"
"392",127,NA,1,"Quiz: Topic 15 - Post-class quiz",38,77.5,"office hour retake","Finished",2016-03-20 04:46:00,2016-03-20 04:55:00,"9 mins 3 secs"
"393",20,"P081",1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-20 08:37:00,2016-03-20 08:41:00,"3 mins 53 secs"
"394",38,NA,0,"Quiz: Topic 15 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"395",70,"P045",1,"Quiz: Topic 15 - Post-class quiz",94,93.75,NA,"Finished",2016-03-18 08:05:00,2016-03-18 08:12:00,"6 mins 7 secs"
"396",37,"P016",1,"Quiz: Topic 15 - Post-class quiz",69,68.75,NA,"Finished",2016-03-19 03:40:00,2016-03-19 03:46:00,"6 mins 8 secs"
"397",125,NA,0,"Quiz: Topic 15 - Post-class quiz",44,43.75,NA,"Finished",2016-03-20 10:54:00,2016-03-20 10:58:00,"4 mins 39 secs"
"398",103,"P011",1,"Quiz: Topic 15 - Post-class quiz",81,81.25,NA,"Finished",2016-03-20 13:06:00,2016-03-20 13:15:00,"8 mins 53 secs"
"399",95,"P019",1,"Quiz: Topic 15 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"400",69,"P057",1,"Quiz: Topic 15 - Post-class quiz",88,87.5,NA,"Finished",2016-03-20 10:20:00,2016-03-20 10:29:00,"9 mins 1 sec"
"401",97,"P025",1,"Quiz: Topic 15 - Post-class quiz",50,50,NA,"Finished",2016-03-20 13:16:00,2016-03-20 13:23:00,"6 mins 46 secs"
"402",46,"P030",1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-20 10:09:00,2016-03-20 10:18:00,"9 mins 1 sec"
"403",133,"P048",1,"Quiz: Topic 15 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"404",67,"P018",1,"Quiz: Topic 15 - Post-class quiz",50,50,NA,"Finished",2016-03-19 11:42:00,2016-03-19 11:51:00,"9 mins 1 sec"
"405",83,"P003",1,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-19 09:47:00,2016-03-19 09:53:00,"5 mins 38 secs"
"406",36,"P006",1,"Quiz: Topic 15 - Post-class quiz",100,100,NA,"Finished",2016-03-19 02:15:00,2016-03-19 02:24:00,"9 mins"
"407",32,NA,0,"Quiz: Topic 15 - Post-class quiz",63,62.5,NA,"Finished",2016-03-20 14:41:00,2016-03-20 14:50:00,"8 mins 53 secs"
"408",116,"P046",1,"Quiz: Topic 15 - Post-class quiz",81,81.25,NA,"Finished",2016-03-20 14:17:00,2016-03-20 14:26:00,"9 mins"
"409",107,"P079",1,"Quiz: Topic 15 - Post-class quiz",50,50,NA,"Finished",2016-03-19 05:03:00,2016-03-19 05:05:00,"2 mins 8 secs"
"410",81,NA,1,"Quiz: Topic 15 - Post-class quiz",88,87.5,NA,"Finished",2016-06-02 10:12:00,2016-06-02 10:17:00,"4 mins 37 secs"
"411",81,NA,1,"Quiz: Topic 15 - Post-class quiz",88,87.5,NA,"Finished",2016-06-02 10:58:00,2016-06-02 11:06:00,"8 mins 4 secs"
"412",144,NA,0,"Quiz: Topic 16 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"413",68,NA,1,"Quiz: Topic 16 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"414",145,NA,0,"Quiz: Topic 16 - Post-class quiz",67,66.67,NA,"Finished",2016-04-17 10:11:00,2016-04-17 10:17:00,"5 mins 41 secs"
"415",92,"P034",1,"Quiz: Topic 16 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"416",26,NA,1,"Quiz: Topic 16 - Post-class quiz",72,72.22,NA,"Finished",2016-06-05 06:13:00,2016-06-05 06:23:00,"10 mins"
"417",123,NA,0,"Quiz: Topic 16 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"418",56,NA,1,"Quiz: Topic 16 - Post-class quiz",100,100,NA,"Finished",2016-05-08 00:15:00,2016-05-08 00:21:00,"6 mins 29 secs"
"419",25,NA,1,"Quiz: Topic 16 - Post-class quiz",NA,NA,NA,NA,NA,NA,NA
"420",59,"P012",1,"Quiz: Topic 16 - Post-class quiz",100,100,NA,"Finished",2016-04-17 03:21:00,2016-04-17 03:31:00,"9 mins 59 secs"
"421",129,"P020",1,"Quiz: Topic 16 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"422",41,"P050",1,"Quiz: Topic 16 - Post-class quiz",57,57.41,NA,"Finished",2016-04-17 13:51:00,2016-04-17 14:00:00,"8 mins 30 secs"
"423",71,"P063",1,"Quiz: Topic 16 - Post-class quiz",100,100,NA,"Finished",2016-04-17 11:03:00,2016-04-17 11:11:00,"7 mins 23 secs"
"424",121,"P040",1,"Quiz: Topic 16 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"425",74,"P024",1,"Quiz: Topic 16 - Post-class quiz",78,77.78,NA,"Finished",2016-04-17 13:14:00,2016-04-17 13:23:00,"9 mins 2 secs"
"426",143,"P021",1,"Quiz: Topic 16 - Post-class quiz",NA,0,NA,NA,NA,NA,NA
"427",55,"P002",1,"Quiz: Topic 16 - Post-class quiz",100,100,NA,"Finished",2016-04-17 10:09:00,2016-04-17 10:14:00,"4 mins 48 secs"
"428",109,NA,1,"Quiz: Topic 16 - Post-class quiz",89,88.89,NA,"Finished",2016-06-04 16:21:00,2016-06-04 16:26:00,"5 mins 26 secs"
"429",78,"P014",1,"Quiz: Topic 16 - Post-class quiz",74,74.07,NA,"Finished",2016-04-14 11:04:00,2016-04-14 11:10:00,"6 mins 11 secs"
