"","surv_att_id","user_id","learner_id","surv_att_time","surv_id","surv_title","surv_q_id","surv_q_title","surv_q_pos","surv_q_text","surv_q_req","surv_scale_row_id","surv_scale_cell_val","surv_scale_row_text","surv_scale_col_text","surv_q_text_answer"
"86",18,98,"P067",2015-10-17 13:11:01,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"87",18,98,"P067",2015-10-17 13:11:01,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"88",18,98,"P067",2015-10-17 13:11:01,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,4,NA,"4=Somewhat engaged",NA
"89",18,98,"P067",2015-10-17 13:11:01,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"90",18,98,"P067",2015-10-17 13:11:01,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"91",19,121,"P040",2015-10-17 13:19:51,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"92",19,121,"P040",2015-10-17 13:19:51,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"93",19,121,"P040",2015-10-17 13:19:51,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,2,NA,"2=Somewhat disengaged",NA
"94",19,121,"P040",2015-10-17 13:19:51,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"95",19,121,"P040",2015-10-17 13:19:51,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"96",20,77,NA,2015-10-17 13:43:21,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,2,NA,"2=Perhaps too difficult",NA
"97",20,77,NA,2015-10-17 13:43:21,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"98",20,77,NA,2015-10-17 13:43:21,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,5,NA,"5=Very engaged",NA
"99",20,77,NA,2015-10-17 13:43:21,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"100",20,77,NA,2015-10-17 13:43:21,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"101",21,104,"P062",2015-10-17 15:32:33,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"102",21,104,"P062",2015-10-17 15:32:33,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"103",21,104,"P062",2015-10-17 15:32:33,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,4,NA,"4=Somewhat engaged",NA
"104",21,104,"P062",2015-10-17 15:32:33,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"105",21,104,"P062",2015-10-17 15:32:33,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"106",22,32,NA,2015-10-17 16:58:13,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"107",22,32,NA,2015-10-17 16:58:13,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"108",22,32,NA,2015-10-17 16:58:13,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,5,NA,"5=Very engaged",NA
"109",22,32,NA,2015-10-17 16:58:13,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"110",22,32,NA,2015-10-17 16:58:13,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"111",23,18,NA,2015-10-17 17:37:34,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"112",23,18,NA,2015-10-17 17:37:34,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"113",23,18,NA,2015-10-17 17:37:34,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,5,NA,"5=Very engaged",NA
"114",23,18,NA,2015-10-17 17:37:34,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"115",23,18,NA,2015-10-17 17:37:34,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"116",24,97,"P025",2015-10-17 18:48:28,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"117",24,97,"P025",2015-10-17 18:48:28,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,2,NA,"2=Perhaps too difficult",NA
"118",24,97,"P025",2015-10-17 18:48:28,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,5,NA,"5=Very engaged",NA
"119",24,97,"P025",2015-10-17 18:48:28,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"120",24,97,"P025",2015-10-17 18:48:28,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"121",25,74,"P024",2015-10-17 18:48:58,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"122",25,74,"P024",2015-10-17 18:48:58,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,2,NA,"2=Perhaps too difficult",NA
"123",25,74,"P024",2015-10-17 18:48:58,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,5,NA,"5=Very engaged",NA
"124",25,74,"P024",2015-10-17 18:48:58,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"125",25,74,"P024",2015-10-17 18:48:58,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"126",26,88,"P022",2015-10-17 19:27:33,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"127",26,88,"P022",2015-10-17 19:27:33,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"128",26,88,"P022",2015-10-17 19:27:33,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,4,NA,"4=Somewhat engaged",NA
"129",26,88,"P022",2015-10-17 19:27:33,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"130",26,88,"P022",2015-10-17 19:27:33,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"131",27,137,"P051",2015-10-17 20:21:19,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"132",27,137,"P051",2015-10-17 20:21:19,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,2,NA,"2=Perhaps too difficult",NA
"133",27,137,"P051",2015-10-17 20:21:19,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,4,NA,"4=Somewhat engaged",NA
"134",27,137,"P051",2015-10-17 20:21:19,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,2,NA,"2=No",NA
"135",27,137,"P051",2015-10-17 20:21:19,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"136",28,134,NA,2015-10-17 21:08:31,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"137",28,134,NA,2015-10-17 21:08:31,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"138",28,134,NA,2015-10-17 21:08:31,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,5,NA,"5=Very engaged",NA
"139",28,134,NA,2015-10-17 21:08:31,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"140",28,134,NA,2015-10-17 21:08:31,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"141",29,52,NA,2015-10-17 21:43:56,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"142",29,52,NA,2015-10-17 21:43:56,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"143",29,52,NA,2015-10-17 21:43:56,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,3,NA,"3=Neutral",NA
"144",29,52,NA,2015-10-17 21:43:56,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"145",29,52,NA,2015-10-17 21:43:56,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"146",30,20,"P081",2015-10-17 22:50:47,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"147",30,20,"P081",2015-10-17 22:50:47,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"148",30,20,"P081",2015-10-17 22:50:47,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,4,NA,"4=Somewhat engaged",NA
"149",30,20,"P081",2015-10-17 22:50:47,1,"Topic 2 - Survey",4,"Topic 2 - Pre-class usefulness",2,"Did the <b>pre-class Moodle lesson</b>&nbsp;for <b>Topic 2</b> prepare you for the <b>real-world class</b>?","y",21,1,NA,"1=Yes",NA
"150",30,20,"P081",2015-10-17 22:50:47,1,"Topic 2 - Survey",5,"Topic 2 - Pron usefulness",5,"<p>Do you think&nbsp;<b>Topic 2</b>&nbsp;will help you in mastering English pronunciation?</p>","y",24,1,NA,"1=Yes",NA
"151",31,41,"P050",2015-10-17 23:08:23,1,"Topic 2 - Survey",1,"Topic 2 - Pre-class difficulty",1,"<p>Please rate the <b>difficulty</b> of the <b>pre-class</b>&nbsp;<b>Moodle lesson </b>for <b>Topic 2</b>.&nbsp;<br></p>","y",6,3,NA,"3=Just right",NA
"152",31,41,"P050",2015-10-17 23:08:23,1,"Topic 2 - Survey",2,"Topic 2 - Post-class diff",4,"Please rate the <b>difficulty</b> of the<b> post-class Moodle quiz</b> for <b>Topic 2</b>.","y",12,3,NA,"3=Just right",NA
"153",31,41,"P050",2015-10-17 23:08:23,1,"Topic 2 - Survey",3,"Topic 2 - Engagement",3,"Please rate <b>your engagement</b> with the <b>real-life class</b>&nbsp;for <b>Topic 2</b>.<p><i>Engaged</i>&nbsp;means that you felt involved, listened to the teacher, actively&nbsp;participated in classroom work, etc.<br><i>Disengaged&nbsp;</i><span style=""float: none; display: inline !important;"">means that you felt bored, didn't listen to the teacher, didn't&nbsp;actively participate in classroom work, etc.</span></p><p></p><p></p>","y",18,5,NA,"5=Very engaged",NA
